817,FALSE,40133,Coconut,FSI,,SF,EA,CS,20,,0,P,2/16/2015,-269,3119,149,0,0,1/1/1990,,,,$0.90 ,9/24/2003,4/15/2011,2/19/2002
818,FALSE,55183,1010,FCBLOX,EASGAT,P,BG,CS,6,,0,P,11/10/2004,72,4,210,0,0,1/1/1990,,,,,,9/20/2014,3/1/2002
819,FALSE,55235,Sugar Peas - Peeled,FCBLOX,COABRO,P,LB,CS,10,,,P,,0,0,0,0,0,1/1/1990,,,,,,3/28/2002,3/28/2002
821,FALSE,55176,Green Leaf Crowns,CHAPRO,FCBLOX,L,LB,CS,10,,0,P,12/9/2003,-3,0,0,0,0,1/1/1990,,,,$1.86 ,12/9/2003,4/6/2002,4/6/2002
825,FALSE,20149,Organic Carrot Plugs 25#,FCBLOX,,OV,SX,SX,1,,0,P,,-2,0,1,0,0,1/1/1990,,,,$11.00 ,4/15/2002,4/16/2002,4/16/2002
826,FALSE,10157,Lenkon Sliced,FSI,,PR,EA,CS,22,,0,P,10/8/2016,33,30,22,0,0,1/1/1990,,,,$2.73 ,2/28/2014,10/20/2005,4/30/2002
827,FALSE,55192,Dry Lime Leaves,ASIDIS,,M,EA,EA,1,,0,P,,0,0,0,0,0,1/1/1990,,,,,,5/8/2002,5/8/2002
828,FALSE,30141,Green Leaf Crown,CHAPRO,,L,CS,CS,1,,0,P,1/13/2007,-22,41,27,0,0,1/1/1990,,,,$19.20 ,6/26/2003,5/8/2002,5/8/2002
829,FALSE,25124,Roma Tomato - Oraganic,FCBLOX,CHAPRO,T,LB,CS,25,,0,P,10/24/2003,0,0,0,0,0,1/1/1990,,,,$1.17 ,10/24/2003,5/13/2002,5/13/2002
830,FALSE,10153,Layla,ASIDIS,,AV,LB,LB,1,,0,P,,0,0,0,0,0,1/1/1990,,,,,,5/17/2002,5/17/2002
831,FALSE,50171,Watercress - Local,ASIDIS,,P,BU,BU,1,,0,P,12/2/2008,-94,65,61,0,0,1/1/1990,,,,,,5/25/2002,5/25/2002
833,FALSE,60148,Frozen Banana Leaves,ASIDIS,,FR,EA,CS,30,,0,P,10/18/2016,344,744,-440,0,0,1/1/1990,,,,$1.05 ,7/29/2003,9/6/2011,6/7/2002
834,FALSE,20229,Morel Mushroom,ROSELL,,V,LB,CS,5,,0,P,6/1/2010,0,6,4,0,0,1/1/1990,,,,$9.65 ,6/24/2002,4/15/2011,6/24/2002
835,FALSE,55172,Plain Tossed Salad,COABRO,CHAPRO,PR,LB,CS,20,,0,P,,0,0,20,0,0,1/1/1990,,,,$0.84 ,8/27/2002,7/11/2002,7/11/2002
836,FALSE,55156,Fruit Cup - Mixed 8 Oz.,CHAPRO,,PR,EA,CS,9,,0,P,1/16/2009,-5,42,5,0,0,1/1/1990,,,,$1.33 ,8/30/2002,4/15/2011,7/16/2002
837,FALSE,25147,Yellow Tomato On Vine,CHAPRO,ROSELL,T,LB,CS,11,,0,P,3/28/2013,3,-10,-8,0,0,1/1/1990,,,,$2.33 ,6/9/2003,4/15/2011,7/24/2002
838,FALSE,25148,Orange Tomato On Vine,CHAPRO,ROSELL,T,LB,CS,11,,0,P,1/24/2005,0,10,1,0,0,1/1/1990,,,,$1.14 ,10/29/2002,4/15/2011,7/24/2002
839,FALSE,90301,Shrink Wrap,FSI,,P,EA,CS,4,,0,P,9/6/2016,64,0,12,0,0,1/1/1990,,,,$6.25 ,8/7/2003,7/29/2002,7/29/2002
840,FALSE,40199,Passion Fruit,CHAPRO,,P,EA,EA,1,,0,P,7/30/2015,20,5,26,0,0,1/1/1990,,,,$17.77 ,8/9/2002,4/15/2011,8/9/2002
841,FALSE,40219,Tamarillo,CHAPRO,,SF,LB,CS,5,,0,P,,0,2,5,0,0,1/1/1990,,,,$5.93 ,8/9/2002,8/9/2002,8/9/2002
842,FALSE,40168,White Nectarine,BILSOT,,SFSU,LB,CS,20,,0,P,,0,0,0,0,0,1/1/1990,,,,$1.00 ,9/25/2002,8/17/2002,8/17/2002
844,FALSE,50167,Vietnamese Mint,ASIDIS,,H,LB,LB,1,,0,P,3/26/2003,0,12,1,0,0,1/1/1990,,,,$3.80 ,3/26/2003,4/15/2011,11/5/2002
845,FALSE,40108,Avocado Chilean,CHAPRO,,P,EA,CS,60,EA,0,P,2/5/2007,-17,360,0,0,0,1/1/1990,,,,$0.60 ,1/11/2003,9/24/2009,11/13/2002
846,FALSE,20167,Cherry Tomato Sweet 100,CHAPRO,ROSELL,P,EA,CS,12,,0,P,,0,25,0,0,0,1/1/1990,,,,$2.02 ,11/13/2002,11/13/2002,11/13/2002
847,FALSE,10202,Taro Leaf,FSI,ASIDIS,AV,LB,CS,20,,0,P,10/27/2016,1522,4,860,0,0,1/1/1990,,,,$1.45 ,3/11/2015,4/15/2011,11/21/2002
849,FALSE,40198,Baby Pineapple,FSI,,SF,EA,CS,20,,0,P,,0,0,0,0,0,1/1/1990,,,,$1.60 ,7/7/2003,11/25/2002,11/25/2002
850,FALSE,45127,Orange - Stem/leaf Navel,FSI,,CF,BX,CS,25,,0,P,,0,100,0,0,0,1/1/1990,,,,$0.56 ,12/31/2002,1/31/2005,12/17/2002
852,FALSE,20151,Organic Cauliflower,CHAPRO,,OV,EA,CS,12,,0,P,,0,7,0,0,0,1/1/1990,,,,$1.66 ,1/7/2003,4/15/2011,12/30/2002
853,FALSE,20131,Organic Broccoli,ROSELL,,OV,LB,CS,18,,0,P,,0,5,0,0,0,1/1/1990,,,,$0.61 ,2/4/2003,1/3/2003,12/30/2002
854,FALSE,10203,Sato Imo - Chinese,FSI,,AV,LB,CS,44,,0,P,,0,3,0,0,0,1/1/1990,,,,$0.80 ,12/31/2002,12/30/2002,12/30/2002
855,FALSE,90154,Kizami Shoga,FSI,JFCINT,M,EA,EA,1,,0,P,9/13/2016,-4,3,11,0,0,1/1/1990,,,,$12.85 ,1/30/2003,4/15/2011,1/30/2003
856,FALSE,99001,Kimchee Bowl Noodle,SEASIA,JFCINT,M,CUP,CS,12,,0,P,9/5/2007,420,0,-33,0,0,1/1/1990,,,,$0.62 ,10/4/2006,4/15/2011,1/30/2003
857,FALSE,90183,Yamasa Less Salt45 34oz,SEASIA,,P,BO,CS,12,CS,0,P,12/26/2003,11,0,0,0,0,1/1/1990,,,,$3.72 ,1/30/2003,1/27/2005,1/30/2003
858,FALSE,90220,Rice Kokuho 8/5lbs,SEASIA,,P,BA,BUN,8,EA,0,P,1/18/2013,-259,120,94,0,0,1/1/1990,,,,$2.21 ,1/30/2003,4/15/2011,1/30/2003
859,FALSE,40141,Fuji Apple - Organic,PETFRU,,OF,CS,CS,1,,0,P,10/18/2016,-13,15,5,0,0,1/1/1990,,,,$36.10 ,11/24/2003,1/31/2003,1/31/2003
860,FALSE,35119,Organic Dry Onion,ROSELL,CHAPRO,OV,SX,SX,1,,0,P,,0,0,0,0,0,1/1/1990,,,,$17.75 ,2/4/2003,2/4/2003,2/4/2003
861,FALSE,40119,Organic Banana,ROSELL,CHAPRO,OF,LB,CS,40,,0,P,,0,25,0,0,0,1/1/1990,,,,$0.49 ,2/4/2003,2/4/2003,2/4/2003
862,FALSE,45154,Tangerine - Page,FSI,,CF,LB,CS,24,,0,P,2/8/2005,26,96,17,0,0,1/1/1990,,,,$1.04 ,2/28/2003,4/15/2011,2/7/2003
863,FALSE,60127,Juten Tofu (soft Tofu ),TACTOF,,PR,EA,CS,12,,0,P,5/5/2003,0,0,2,0,0,1/1/1990,,,,$0.45 ,4/3/2003,4/15/2011,2/8/2003
864,FALSE,10212,Yucca Root,FSI,,SV,LB,LB,1,,0,P,8/22/2016,-935,238,335,0,0,1/1/1990,,,,$0.50 ,10/22/2003,4/15/2011,2/11/2003
866,FALSE,55109,Bean Sprouts (blue),SALCOS,,PR,LB,CS,20,,0,P,11/5/2016,-2810345,33507,1787437,0,0,1/1/1990,,,,$1.50 ,11/19/2003,4/15/2011,3/3/2003
867,FALSE,55213,Tossed Salad W/ Carrots,CHAPRO,ROSELL,PR,BG,CS,4,,0,P,11/5/2016,988,66,-692,0,0,1/1/1990,,,,$4.25 ,9/20/2005,3/5/2003,3/5/2003
868,FALSE,45156,Tangerine - Murcot,FSI,,CF,LB,CS,25,,0,P,2/18/2014,219,0,46,0,0,1/1/1990,,,,$1.00 ,3/18/2003,4/15/2011,3/14/2003
869,FALSE,55108,Living Pea Shoots,ROSELL,CHAPRO,P,EA,CS,8,CS,0,P,6/20/2008,199,-135,12,0,0,1/1/1990,,,,$2.22 ,4/4/2003,4/15/2011,3/15/2003
870,FALSE,55237,Cut Romaine ( 2 Lb Bags ),CHAPRO,,P,EA,CS,6,,0,P,7/14/2007,-109,-79,6,0,0,1/1/1990,,,,,,3/17/2003,3/17/2003
871,FALSE,40137,Cantaloupe 1 Layer,PACRIM,,F,EA,CS,5,,0,P,10/27/2008,0,0,0,0,0,1/1/1990,,,,$2.16 ,3/26/2003,3/25/2003,3/25/2003
872,FALSE,45157,Mandarin Orange,FSI,,CF,LB,BG,5,,0,P,7/2/2015,104,0,40,0,0,1/1/1990,,,,$1.40 ,4/28/2003,2/18/2014,3/25/2003
873,FALSE,55112,Braising Mix ( Organic ),CHAPRO,,OV,LB,CS,3,,0,P,4/26/2016,-57,-26,5,,0,1/1/1990,,,,$5.75 ,1/16/2015,6/9/2016,4/4/2003
874,FALSE,40191,Asian Pear,PETFRU,,AF,LB,CS,20,,,P,11/3/2016,3063,44,1625,0,0,1/1/1990,,,,$1.05 ,1/9/2014,5/6/2015,4/8/2003
875,FALSE,35113, Dry Yellow Onion -  ( #2 ),FCBLOX,,PO,SX,SX,1,,0,P,4/12/2010,250,59,130,0,0,1/1/1990,,,,$10.50 ,6/16/2003,4/15/2011,4/8/2003
876,FALSE,55100,Cut Green Beans,FSI,FCBLOX,PR,CS,CS,1,,0,P,,-215,966,901,0,0,1/1/1990,,,,,,4/22/2003,4/22/2003
877,FALSE,55236,Spring Mix 5oz.,PACRIM,,PR,EA,CS,6,,0,P,12/28/2015,0,0,34,0,0,1/1/1990,,,,$2.08 ,5/24/2003,4/15/2011,4/30/2003
878,FALSE,55101,Banana Blossoms,FSI,,SVS,LB,CS,40,,0,P,1/3/2015,1409,-194,-1649,0,0,1/1/1990,,,,$30.00 ,6/30/2003,4/15/2011,5/13/2003
879,FALSE,10196,Shanghai Bokchoy (local),HJFARM,JOHFAM,AV,LB,CS,20,,0,P,7/1/2015,310,32,50,0,0,1/1/1990,,,,,,6/11/2015,5/14/2003
881,FALSE,10151,Red Korean Chili,FSI,,AV,LB,LB,1,,0,P,2/27/2012,3,-23,77,0,0,1/1/1990,,,,$6.00 ,9/15/2003,4/15/2011,5/16/2003
884,FALSE,90217,Frozen Udon (katokichi),FSI,,P,CS,CS,1,,0,P,6/15/2016,0,4,-2,0,0,1/1/1990,,,,$18.95 ,5/28/2003,5/28/2003,5/28/2003
885,FALSE,60119,Vita Soy Tofu,CALOFS,,PR,CS,CS,1,,0,P,12/5/2003,-1,36,0,0,0,1/1/1990,,,,$11.00 ,12/5/2003,6/5/2003,6/5/2003
887,FALSE,10182,Elephant Garlic Tops,4BFARM,,SV,BU,CS,24,,0,P,7/21/2003,0,26,0,0,0,1/1/1990,,,,$0.08 ,7/21/2003,7/21/2003,6/9/2003
888,FALSE,40104,Avocado 1 Layer 24 Ct,CHAPRO,,F,EA,CS,24,,0,P,11/5/2016,-2011011,-24154,1143343,0,0,1/1/1990,,,,$1.09 ,3/26/2014,6/18/2015,6/12/2003
889,FALSE,50172,Watercress-living,WESPRO,CHAPRO,SV,EA,CS,12,,0,P,6/24/2015,-555,211,-207,0,0,1/1/1990,,,,$15.85 ,11/7/2003,12/18/2013,6/13/2003
890,FALSE,90702, Won Ton Skin - Thin,TSUCHO,,M,EA,CS,50,,0,P,11/4/2016,14924,-1113,130841,0,0,1/1/1990,,,,$0.02 ,12/5/2003,4/15/2011,6/19/2003
891,FALSE,90703, Won Ton Mein,TSUCHO,,M,BG,BG,1,,0,P,11/4/2016,-678,18,137,0,0,1/1/1990,,,,$1.35 ,12/13/2003,4/15/2011,6/19/2003
892,FALSE,55193,Chopped Garlic /glass Jar,FCBLOX,,PR,EA,CS,6,,0,P,,-11,-1,0,0,0,1/1/1990,,,,$3.50 ,6/25/2003,6/25/2003,6/25/2003
893,FALSE,55194,Chopped Ginger - Glass Jar 9oz.,FCBLOX,,PR,EA,CS,9,,0,P,,-1,0,0,0,0,1/1/1990,,,,$1.05 ,6/25/2003,6/25/2003,6/25/2003
894,FALSE,55196,Roasted Garlic,FCBLOX,CHAPRO,PR,EA,CS,6,,0,P,6/14/2016,-242,172,392,0,0,1/1/1990,,047-02304,,$7.50 ,11/12/2003,4/15/2011,6/27/2003
895,FALSE,55202,Garlic - Roasted,CHAPRO,,PR,EA,CS,6,,0,P,8/15/2016,186,62,319,0,0,1/1/1990,,,,$5.63 ,11/4/2003,5/26/2015,6/30/2003
897,FALSE,50109,Basil - Thai (loose),HARVES,HUAPRO,H,LB,CS,15,,0,P,11/1/2016,28272,-3890,2880669,0,0,1/1/1990,,,,$1.93 ,12/13/2003,5/17/2012,7/3/2003
898,FALSE,10189,Shanghai Bokchoy - Local,CHOFAR,,AV,LB,CS,25,,0,P,10/29/2016,13527,264,2421,0,0,1/1/1990,,,,$0.60 ,9/16/2016,5/31/2016,7/3/2003
900,FALSE,25128,Tomato - Heirloom Organic,CHAPRO,ROSELL,OV,LB,CS,10,,0,P,9/14/2016,75,42,283,0,0,1/1/1990,,,,$41.80 ,7/15/2003,4/15/2011,7/15/2003
901,FALSE,20128,Broccoli Crowns ( Reg Stem),COABRO,,V,LB,CS,20,,0,P,10/6/2003,-20,80,20,0,0,1/1/1990,,,,$0.55 ,10/10/2003,4/15/2011,7/26/2003
902,FALSE,35161,Okinawan Sweet Potato,FSI,,PO,LB,CS,30,,0,P,2/3/2016,1267,360,977,0,0,1/1/1990,,,,$1.60 ,12/9/2003,2/3/2016,7/30/2003
903,FALSE,20234,Mushroom - Med ( Canada ),TRIPRO,SOUPRO,M,LB,CS,10,,0,P,11/4/2016,32231,1819,44818,0,0,1/1/1990,,,,$1.15 ,12/10/2003,10/19/2015,8/4/2003
904,FALSE,99999,NSF fees,CITPRO,,NI,EA,EA,1,,0,P,,-136,3,2,0,0,1/1/1990,,,,,,8/23/2003,8/23/2003
905,FALSE,90607,Orange Juice,CASCAR,,M,GAL,GAL,1,,0,P,10/26/2016,-4169,-575,1697,0,0,1/1/1990,,,,,,4/15/2011,8/26/2003
906,FALSE,50102, Arugula Clamshell,CHAPRO,,P,CT,CT,1,CS,0,P,11/4/2016,-90,-93,68,0,0,8/30/2003,8/30/2003,,,$5.34 ,1/24/2006,11/9/2013,8/30/2003
907,FALSE,20126,Broccoli Crowns - Local,FCBLOX,,V,LB,CS,20,,0,P,10/17/2016,2173,0,2160,0,0,1/1/1990,,,,,,9/11/2003,9/11/2003
908,FALSE,40103,Avocado 24 Ct Index,FCBLOX,,F,EA,CS,24,,0,P,11/5/2008,-23046,-27960,-3184,0,0,1/1/1990,,,,$1.17 ,7/21/2008,4/15/2011,9/16/2003
909,FALSE,40152,Kiwi - Bulk ( Vol. Fill ),CHAPRO,PETFRU,F,EA,CS,60,,0,P,10/2/2010,-21,14,6,0,0,1/1/1990,,,,$14.52 ,1/12/2006,11/6/2015,9/17/2003
910,FALSE,90113,Miso Red 2.2lbs,SEASIA,FSI,P,PC,CS,12,,0,P,10/10/2015,-3,27,13,0,0,1/1/1990,,,,,,4/15/2011,9/22/2003
911,FALSE,45126,Key Lime,CHAPRO,,SF,LB,CS,12,,0,P,10/19/2016,75,3,294,0,0,1/1/1990,,,,$0.49 ,10/13/2003,4/15/2011,9/30/2003
912,FALSE,55238, Whole Peeled Yellow Onion,VARPRO,,PR,LB,CS,40,,0,P,10/17/2003,-440,630,1,0,0,1/1/1990,,,,,,4/15/2011,10/6/2003
913,FALSE,25111,Roma Tomato - Organic,CHAPRO,ROSELL,OV,LB,CS,25,,0,P,,0,25,0,0,0,1/1/1990,,,,$1.17 ,10/7/2003,10/7/2003,10/7/2003
914,FALSE,60111,Atsuage Cubes,TACTOF,,PR,EA,CS,24,,0,P,9/2/2011,0,156,0,0,0,1/1/1990,,,,,,10/7/2003,10/7/2003
915,FALSE,90704,  Sha Ho Fonn (chow Fun ),TSUCHO,,PR,LB,LB,1,,0,P,11/5/2016,-2809294,-31661,2025519,0,0,1/1/1990,,,,$0.55 ,12/8/2003,4/15/2011,10/15/2003
916,FALSE,35163,Shallot - Local,JOHFAM,,PO,LB,CS,10,,0,P,,-7,5,0,0,0,1/1/1990,,,,,,10/31/2003,10/31/2003
917,FALSE,40143,Apple Jonathan,CHAPRO,PETFRU,P,LB,CS,40,CS,0,P,12/2/2003,556,282,-480,0,0,1/1/1990,,,,"$467,545,480,662,037.00 ",,12/1/2003,12/1/2003
918,FALSE,60128,Egg Tofu,CALOFS,,PR,EA,CS,24,,0,P,10/19/2016,-160,0,312,0,0,1/1/1990,,,,$0.92 ,12/5/2003,12/5/2003,12/5/2003
919,FALSE,90117,Mixed Nuts,CHAPRO,,N,LB,CS,50,BA,,P,12/24/2003,50,0,0,0,0,1/1/1990,,,,$0.00 ,,12/18/2003,12/18/2003
920,FALSE,30142,Green Leaf Fillets,FCBLOX,,PR,CS,CS,1,,0,P,10/11/2011,-29,-2,24,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,12/19/2003
921,FALSE,20184,English Cucumber - Hothouse,CHAPRO,FCBLOX,V,LB,CS,1,,0,P,,-103,148,49,0,0,1/1/1990,,,,$0.00 ,,12/19/2003,12/19/2003
922,FALSE,10184,Ohba - Lrg Ctn,FOODIE,JAPCAL,AV,EA,EA,1,,0,P,12/23/2003,-71,12,6,0,0,1/1/1990,,,,$0.00 ,,12/23/2003,12/23/2003
923,FALSE,90705,Shu Mei Wrappers Med,TSUCHO,,P,EA,EA,1,EA,0,P,11/5/2016,2377,-161,86,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,12/27/2003
924,FALSE,55198,Peeled Garlic Bulk 30#,PACRIM,FCBLOX,PR,EA,EA,1,,0,P,6/4/2004,-7,7,3,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,1/22/2004
925,FALSE,50217,Cut Romaine 2.5 Lbs,CHAPRO,,P,EA,CS,8,BA,0,P,1/14/2005,-57,-1,-120,0,0,1/1/1990,,,,$0.00 ,,1/28/2004,1/28/2004
926,FALSE,90706,Pho Noodles,HAUHAU,ASIDIS,N,BG,CS,3,,0,P,11/5/2016,-80,120,398,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,2/12/2004
927,FALSE,20127,Broccoli Crowns - Iceless,COABRO,,P,CS,CS,1,,0,P,9/2/2006,-13,0,160,0,0,1/1/1990,,,,$0.00 ,,2/14/2004,2/14/2004
928,FALSE,60159,Puree Mango - Frozen,CHAPRO,,FR,EA,EA,1,,0,P,1/18/2016,140,10,-24,0,0,1/1/1990,,,,$0.00 ,,1/18/2016,2/17/2004
929,FALSE,60161,Puree Strawberry - Frozen,CHAPRO,,FR,EA,CS,6,,0,P,6/13/2008,0,0,0,0,0,1/1/1990,,,,$0.00 ,,2/17/2004,2/17/2004
930,FALSE,90707,Rice Vermicelli - Fine,HAUHAU,,N,EA,CS,6,,0,P,2/20/2004,54,124,0,0,0,1/1/1990,,,,$0.00 ,,2/23/2004,2/20/2004
932,FALSE,50173,Watercress (60 Ct),CHAPRO,HAUHAU,L,EA,CS,60,,0,P,8/15/2012,-5944,41135,-628,0,0,1/1/1990,,,,$0.53 ,7/19/2011,4/15/2011,2/23/2004
933,FALSE,20203,Ginger - China,COABRO,,PO,LB,CS,30,,0,P,10/31/2016,-12787,-8800,-5218,0,0,1/1/1990,,,,$1.18 ,10/14/2013,4/15/2011,2/23/2004
934,FALSE,30128,Edible Flower Confetti,CHAPRO,ROSELL,SV,EA,EA,1,,0,P,7/2/2004,-1,0,1,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,2/26/2004
935,FALSE,20183,English Cucumber 14 Count,FCBLOX,,V,LB,CS,14,,0,P,4/26/2010,2579,16,4896,0,0,1/1/1990,,,,$0.00 ,,3/30/2011,3/1/2004
936,FALSE,30113,Red Butter Lettuce,PACRIM,ROSELL,L,HD,CS,24,,0,P,4/16/2004,-23,24,1,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,3/1/2004
937,FALSE,55104,Salad Munchies  6 Oz.,CHAPRO,,P,EA,CS,6,,0,P,6/15/2004,-2,4,1,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,3/5/2004
938,FALSE,40156,Mango - Manila (yellow),HAUHAU,FSI,SF,EA,CS,12,,0,P,10/27/2016,-1302,211,1755,0,0,1/1/1990,,,,$0.75 ,5/3/2016,3/21/2014,3/8/2004
939,FALSE,90161,Udon Kammage Frozen,SEASIA,,N,PC,CS,4,,0,P,3/9/2004,23,57,-52,0,0,1/1/1990,,,,$0.00 ,,3/9/2004,3/9/2004
940,FALSE,90162,Cream Stew Sb,SEASIA,,P,EA,CS,10,,0,P,3/9/2004,8,0,0,0,0,1/1/1990,,,,$0.00 ,,3/9/2004,3/9/2004
941,FALSE,90164,Tsukudani Gohandesuyo,SEASIA,,P,BO,CS,12,,0,P,3/9/2004,72,0,0,0,0,1/1/1990,,,,$0.00 ,,3/9/2004,3/9/2004
942,FALSE,90169,Saifun Bean Thread,SEASIA,,P,EA,CS,100,,0,P,,100,0,0,0,0,1/1/1990,,,,$0.00 ,,3/9/2004,3/9/2004
943,FALSE,35174,Yam - Red,CHAPRO,COABRO,PO,LB,CS,10,,0,P,,-58,44,0,0,0,1/1/1990,,,,$0.00 ,,3/11/2004,3/11/2004
944,FALSE,20204,Green Onion - Iceless,PACRIM,FCBLOX,V,EA,CS,48,,0,P,11/4/2016,-8530735,-174601,3522925,0,0,1/1/1990,,,,$0.36 ,9/13/2016,4/15/2011,3/11/2004
945,FALSE,20112,Beans - Florida,FSI,,SVW,LB,CS,25,,0,P,10/29/2016,1038,0,0,0,0,1/1/1990,,,,$0.00 ,,3/24/2004,3/24/2004
946,FALSE,55164,Sliced Red Pepper,GARFRE,,PR,LB,LB,1,,0,P,,0,0,0,0,0,1/1/1990,,,,$0.00 ,,4/5/2004,4/5/2004
947,FALSE,30133,Kale - Lacinato,CHAPRO,ROSELL,L,BU,CS,12,,0,P,4/1/2016,557,50,1118,0,0,1/1/1990,,,,$0.00 ,,9/21/2013,4/8/2004
948,FALSE,55169,Peeled Garlic - 6/5 Lb Bags,PACRIM,,PR,BG,CS,6,,0,P,10/24/2016,-12069,4231,-385,0,0,1/1/1990,,,,$9.67 ,12/8/2015,4/15/2011,4/17/2004
949,FALSE,50142,Mint - Loose,HAUHAU,ASIDIS,H,LB,LB,1,,0,P,1/12/2009,-136,-101,157,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,4/19/2004
951,FALSE,30176,Spinach - Local,COABRO,OREFAR,L,BU,CS,24,,0,P,11/1/2016,22395,-2208,-2505,0,0,1/1/1990,,,,$0.54 ,6/17/2014,4/15/2011,4/28/2004
952,FALSE,10213,Yuchoy - Local,LYSFAR,,AV,LB,CS,25,,0,P,6/7/2016,22,70,120,0,0,1/1/1990,,,,$0.00 ,,8/19/2015,5/19/2004
953,FALSE,25129,Sugar Peas - Local,MARLAP,MINFAR,P,LB,CS,10,,0,P,6/14/2016,718,336,0,0,0,1/1/1990,,,,$0.00 ,,6/24/2011,5/19/2004
954,FALSE,45124,Limes - 200 Count,FCBLOX,FELCAP,CF,LB,CS,40,,0,P,4/8/2014,5529,123,0,0,0,1/1/1990,,,,$0.00 ,,6/6/2014,5/27/2004
955,TRUE,45158,Tangerine - Minneola,CHAPRO,,CF,LB,CS,37,,0,P,,40,79,0,0,0,1/1/1990,,,,$0.00 ,,4/19/2012,5/27/2004
957,FALSE,35182,Sugar Cane Peeled,HAUHAU,ASIDIS,AF,LB,CS,25,LB,25,P,,240,0,0,0,0,1/1/1990,,,,$0.00 ,,5/29/2004,5/29/2004
958,TRUE,60129,Tempeh - Soy ( Turtle Island),TRELIF,,FR,EA,CS,10,,0,P,11/2/2007,1684,-202,-1590,0,0,1/1/1990,,200800,,$0.00 ,,8/23/2005,6/3/2004
959,FALSE,20194,Garlic - 6pc Sleeves,CONALL,PACRIM,PO,LB,CS,30,,0,P,,45,0,0,0,0,1/1/1990,,,,$0.00 ,,6/8/2004,6/8/2004
960,FALSE,55203,Roasted Garlic 40 Lb Bucket,TWIRIV,,PR,EA,EA,1,,0,P,,-1,0,0,0,0,1/1/1990,,,,$0.00 ,,6/9/2004,6/9/2004
961,FALSE,90159,Shipping Surcharge,CITPRO,,P,EA,EA,1,,0,P,,-3,0,0,0,0,1/1/1990,,,,$0.00 ,,6/11/2004,6/11/2004
962,FALSE,25117,Cherry Tomato On The Vine Clamshell,CHAPRO,,SF,EA,CS,18,CS,0,P,4/7/2005,-17,12,56,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,6/16/2004
963,FALSE,55103,Salad Munchies,CHAPRO,,PR,LB,BG,2,,0,P,5/5/2006,4,14,11,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,6/17/2004
964,FALSE,25156,Baby Patipan Squash,CHAPRO,ROSELL,SV,LB,LB,1,,0,P,9/9/2015,-6,4,16,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,6/17/2004
965,FALSE,55173,Chopped Lettuce,PACRIM,,PR,bg,CS,4,,0,P,4/8/2015,542,165,33,0,0,1/1/1990,,,,$0.00 ,,6/21/2004,6/21/2004
966,FALSE,90710, Steamed Egg Noodles,TSUCHO,,PR,LB,LB,1,,0,P,11/4/2016,-3787,-47,1990,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,6/23/2004
968,FALSE,25152,Cherry Tomato On Vine-bags,PACRIM,,T,EA,CS,16,,0,P,9/27/2004,122,12,2,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,6/23/2004
969,FALSE,50157,Cilantro With Root,CHAPRO,,H,BU,CS,30,CS,0,P,6/29/2004,-3,30,1,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,6/29/2004
970,FALSE,55239,Spring Mix  - Organic,COABRO,PACRIM,OV,LB,CS,3,,0,P,3/23/2015,-3,-3,0,0,0,1/1/1990,,,,$0.00 ,,3/2/2015,6/30/2004
972,FALSE,90118,Yellow Curry Paste - Mae Ploy,KINORI,,P,EA,CS,12,,0,P,,-2,1,0,0,0,1/1/1990,,,,$0.00 ,,1/31/2005,7/2/2004
973,FALSE,35159,Okinawan Sweet Potato Lg. Box,FSI,,P,LB,CS,40,,0,P,9/30/2004,-230,0,0,0,0,1/1/1990,,,,$0.00 ,,7/13/2004,7/13/2004
975,FALSE,60118,Soy Milk 1 Gal,TACTOF,,M,BO,BOT,1,,0,P,1/25/2005,-8,6,0,0,0,1/1/1990,,,,$0.00 ,,7/31/2004,7/31/2004
976,FALSE,50114,Sunflower Sprouts,CHAPRO,,SV,EA,CS,8,,0,P,,7,0,0,0,0,1/1/1990,,,,$0.00 ,,10/20/2004,10/20/2004
979,FALSE,60103,Eggs - Liquid,NATFOO,CHAPRO,PR,CS,CS,1,,0,P,1/6/2014,4,-4,1,0,0,1/1/1990,,,,$0.00 ,,8/30/2013,10/27/2004
981,FALSE,40154,Persimmons - Large Size,TWIPEA,,SFF,LB,CS,20,,0,P,12/11/2015,-7597,4439,2048,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,11/8/2004
984,FALSE,25157,Zucchini - Large Case,PACRIM,HAUHAU,V,LB,CS,40,,0,P,,80,0,0,0,0,1/1/1990,,,,$0.00 ,,12/15/2004,12/15/2004
